,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1541,9451,0.8561982183809247,30,0.7792188345382633,10
1542,9452,0.8444387704288492,33,0.7932994131294805,11
1543,9453,0.8811450779544712,34,0.8052033974205202,18
1544,9454,0.8274583006423746,31,0.7706818052272688,12
1545,9455,0.8457223940708709,39,0.7864300596919652,13
1546,9456,0.8972999407140045,37,0.8084940710152355,11
1547,9457,0.8886727613153617,37,0.7853414982767273,11
1548,9460,0.8640688047600869,33,0.7915257479049567,9
1549,9461,0.9063828159857523,33,0.8164157108373093,10
1550,9462,0.8273798872377746,44,0.7818211243863717,15
1551,9463,0.8881366439699752,34,0.8019439702317961,13
1552,9464,0.8583106474799953,33,0.7901542682981557,16
1553,9465,0.858999811061685,36,0.7921827589764409,15
1554,9466,0.8688000565823814,33,0.7855704777762006,13
1555,9468,0.8761571837358968,33,0.8027620588286304,10
1556,9469,0.8682852610977942,34,0.8132815868664413,10
1557,9470,0.8462728224381588,32,0.773948495700063,13
1558,9472,0.8757759434895871,34,0.8011861143891994,10
1559,9473,0.8165961809008038,33,0.7753171265551335,11
1560,9474,0.8610259774261754,36,0.7690557933892581,15
1561,9475,0.8570813328231189,33,0.7709033795342349,11
1562,9476,0.8792458618035427,34,0.8129195474783772,13
1563,9477,0.8307577520128138,33,0.7519931361264991,12
1564,9478,0.9092236597707551,33,0.8343800657337198,11
1565,9479,0.7953129399462435,33,0.7179446967399117,29
1566,9480,0.8455924699620255,34,0.7533455549381649,18
1567,9481,0.838267579855654,34,0.7578823760861491,9
1568,9483,0.8467128981500597,32,0.7692768917225856,11
1569,9484,0.8954944313719551,33,0.7895285159031904,10
1570,9485,0.7962881261399609,34,0.7308486224127981,10
1571,9486,0.8636356371011211,36,0.7983481796677223,16
1572,9487,0.8208300332578652,33,0.7690727853657998,12
1573,9488,0.8530101661566827,34,0.7804832461195912,11
1574,9490,0.8411106492240471,32,0.7559290152358653,10
1575,9492,0.8344644416170165,55,0.7445916608826526,20
1576,9493,0.8965088228292003,34,0.8178831642283066,24
1577,9495,0.8193880742247354,33,0.7279800180642253,14
1578,9496,0.8415555981682914,34,0.7800829840576473,11
1579,9497,0.8880141194313531,67,0.7954821477560537,14
1580,9499,0.7835008138688893,40,0.7504329086604217,10
1581,9500,0.8372012233811582,33,0.7426220067407865,15
1582,9501,0.814638145406658,33,0.7338404825575561,12
1583,9502,0.8394227219641379,32,0.7519406732749356,10
1584,9503,0.8690692099408516,32,0.799661459791417,12
1585,9504,0.8856178143446451,34,0.809123515296585,12
1586,9505,0.8593266522916689,32,0.7502397049578037,11
1587,9506,0.8032366809004203,41,0.737307190765426,10
1588,9507,0.8542331976378024,34,0.7934136201196698,10
1589,9508,0.8731281808259619,34,0.78367459497543,9
1590,9509,0.847205021602365,33,0.7677322073405171,16
1591,9510,0.7860638992392885,54,0.7268041173431363,15
1592,9511,0.8503662859886197,33,0.7956822368109335,15
1593,9512,0.8047047038837088,33,0.7189540851466059,11
1594,9513,0.8908209681208048,33,0.7994030092851101,37
1595,9515,0.8738630289167124,32,0.773444524372944,10
1596,9516,0.8315440544960266,33,0.7655795100486855,23
1597,9517,0.8642663259390184,35,0.77643576929908,12
1598,9518,0.8996669172834625,41,0.8016535236906592,9
1599,9519,0.8985053889782608,33,0.81266285723626,10
1600,9521,0.8851243991143203,34,0.7969806195718205,10
1601,9522,0.8122254266923202,34,0.745441835177052,11
1602,9523,0.8437721123639763,33,0.7592430031671911,15
1603,9524,0.8748691727244797,33,0.801768926723442,17
1604,9525,0.8010894409006528,33,0.7437444544387042,10
1605,9526,0.8956167548273612,45,0.7878763328410077,13
1606,9527,0.8611347868156689,34,0.8086839419403598,16
1607,9528,0.8298303287166706,34,0.7596948915006636,10
1608,9529,0.8881775213727909,39,0.7941655207350049,10
1609,9530,0.821572024226725,34,0.75110173370093,10
1610,9531,0.8217906497192736,32,0.7222700232947461,11
1611,9532,0.8236812103621771,34,0.7580733907118716,10
1612,9533,0.9098130185053834,33,0.8017070443890671,13
1613,9534,0.9145311154921802,40,0.8280600187844749,12
1614,9535,0.8290241772807606,33,0.7758913589914787,17
1615,9536,0.8744212016696062,33,0.799446419359645,10
1616,9537,0.9039376911182347,33,0.8176893091628934,15
1617,9538,0.8549630990431745,33,0.7770053591284289,13
1618,9541,0.8609608304840217,33,0.7665390815082747,11
1619,9542,0.842131523723239,44,0.7538697797267553,12
1620,9543,0.8525587812937949,34,0.7569706059214392,11
1621,9544,0.8517701156180276,33,0.7518585820361543,16
1622,9545,0.9023232701630118,75,0.8128633822444926,16
1623,9546,0.8145790484569737,33,0.7608130822399843,14
1624,9547,0.8120062582463152,34,0.7236525614137114,10
1625,9548,0.8306743148805237,34,0.7612576042394048,20
1626,9549,0.8454919555579781,45,0.7671845443215508,20
1627,9550,0.8759062451568285,41,0.7619670082704342,9
1628,9551,0.8937198672353115,33,0.81223708051991,15
1629,9552,0.851319382918551,42,0.7641920716026606,11
1630,9553,0.8720032795509143,34,0.7879382861256048,11
1631,9554,0.8607132682215837,65,0.786461733351298,22
1632,9555,0.8938076674606031,34,0.8083241507596591,10
1633,9556,0.7807302827837603,49,0.7418175385436616,12
1634,9557,0.9085404908413699,34,0.8110717010433119,9
1635,9558,0.8191981606608907,33,0.7628022984784055,11
1636,9559,0.8986592227803252,33,0.8050743134841862,13
1637,9560,0.8158013597410572,32,0.7303730704989937,12
1638,9561,0.8855139832689116,33,0.7885346929254425,12
1639,9562,0.8884521243320397,32,0.7876109074144506,10
1640,9564,0.8422904459208053,33,0.7665296121531038,15
1641,9565,0.9062088666135324,39,0.7926902320737993,10
1642,9566,0.9155534315264301,33,0.8309820651696518,16
1643,9567,0.9055960210725219,32,0.8072992557657193,10
1644,9568,0.8362193290154821,37,0.7486210821419561,10
1645,9571,0.8924167099158735,49,0.7737495242991007,10
1646,9572,0.8038863889467585,36,0.7510868031320403,20
1647,9573,0.8906045833910379,32,0.7988601635563322,15
1648,9574,0.8696547967493751,34,0.7978364351871954,10
1649,9575,0.887243742722102,33,0.8084907857262489,12
1650,9576,0.8436123011272869,32,0.7641711162284162,15
1651,9577,0.8787469145545037,33,0.7799106752885734,9
1652,9582,0.8678442123872789,33,0.7838454310221766,10
1653,9583,0.8627486359828864,77,0.7773430450159295,32
1654,9584,0.8377755677039156,32,0.776522957643362,10
1655,9585,0.8703688691406107,34,0.799574712668268,12
1656,9586,0.871012905714101,33,0.7684824458890573,18
1657,9587,0.8639552250956497,33,0.771031139074779,10
1658,9588,0.8991542096885334,30,0.820581668693013,10
1659,9589,0.9484850008216406,36,0.8618124814141069,15
1660,9590,0.8324565049574377,33,0.7552217714881639,14
1661,9591,0.8865510509668257,33,0.7897614654172327,14
1662,9592,0.8726099332959811,34,0.793905542676872,32
1663,9593,0.7770245218750562,34,0.7473073276573845,12
1664,9595,0.9023233138318255,34,0.8101393069704558,11
1665,9596,0.8960330731330499,34,0.7922195271564421,12
1666,9598,0.8162541560705234,34,0.77581741839684,11
1667,9599,0.8819419874959935,34,0.767083877925584,10
1668,9600,0.8579370216864648,33,0.7670094927037696,10
1669,9601,0.8882124973317723,34,0.787721162167246,10
1670,9602,0.8542655121242998,32,0.762876647080913,13
1671,9604,0.8799366138054088,34,0.7803593626068444,10
1672,9605,0.8274583472002968,84,0.7484648995405109,32
1673,9606,0.8260870374517724,33,0.7320232873456912,15
1674,9607,0.8474672750520064,32,0.7725506786003156,16
1675,9608,0.854957154137596,34,0.7495604358244361,11
1676,9609,0.8813070754988029,33,0.7831841211177886,16
1677,9610,0.8006780383339245,33,0.7583617630648556,10
1678,9611,0.8874877599899391,49,0.8014554935747843,15
1679,9612,0.8211780358205215,32,0.7563061894189766,16
1680,9613,0.8647106733918966,33,0.7724742502132734,12
1681,9614,0.8315195132046385,34,0.779078661527913,9
1682,9615,0.8647289769416314,33,0.7946569796346272,12
1683,9618,0.8915989556428405,33,0.7748314095697706,12
1684,9619,0.8212244994074082,34,0.7802230029757429,12
1685,9620,0.8462530804428062,35,0.745729669353058,15
1686,9621,0.8040650707160537,40,0.7384064955578487,10
1687,9623,0.8613560830985973,52,0.7474169047804528,16
1688,9624,0.8277503278536776,32,0.735740385359254,11
1689,9625,0.915369599270168,32,0.8538881529914746,12
1690,9627,0.8929722040203123,52,0.8258517069278455,25
1691,9628,0.865329836663263,33,0.7817799631256179,12
1692,9630,0.8690475770438701,33,0.7763140334114946,12
1693,9631,0.8624629950964905,32,0.7701468386309387,11
1694,9632,0.8345165587966079,34,0.7919748432255507,11
1695,9633,0.8831209198712886,32,0.8154914748238804,12
1696,9634,0.8261561807903155,33,0.7568213871656588,13
1697,9635,0.8553550872379706,36,0.7545489676381623,15
1698,9636,0.8376449256045881,32,0.7839418027946365,13
1699,9637,0.88231325389773,34,0.8196321049482647,15
1700,9638,0.8916676224466622,32,0.8031004719487367,12
1701,9639,0.8244503981671608,51,0.7495809614257083,12
1702,9640,0.8354882053607954,32,0.7620386254763981,15
1703,9641,0.8357568427055327,34,0.7728170979755629,10
1704,9642,0.8847061073608495,33,0.7883466543022111,16
1705,9643,0.8946853989725558,35,0.8201043493324307,10
1706,9645,0.8966622444742836,34,0.7837648388413018,12
1707,9646,0.8526190320354701,33,0.7846844833846369,19
1708,9647,0.8353200424588019,99,0.7794622008569995,20
1709,9648,0.8427816566497065,34,0.7705480655031641,14
1710,9649,0.8520663997029668,55,0.7755871609781855,13
1711,9650,0.8595075065202036,34,0.772923559067373,12
1712,9651,0.8671461625258895,33,0.7658082250964965,14
1713,9652,0.8041843660180749,33,0.7562315953739651,15
1714,9653,0.851023275266909,33,0.774159784634859,11
1715,9654,0.8545452694396896,33,0.7720705546305693,12
1716,9655,0.8744899125868162,34,0.7991914141742547,16
1717,9656,0.831373992411726,46,0.7765330859220652,10
1718,9657,0.8110126760721887,33,0.7817052937187583,10
1719,9658,0.7889500408954033,38,0.7738807863452017,10
1720,9659,0.8615074169033082,41,0.7903478171232787,14
1721,9660,0.8617193755543543,69,0.7796068387904387,28
1722,9661,0.8613790801435766,33,0.7706711934869783,16
1723,9662,0.8826166441465237,33,0.8082055621109752,10
1724,9663,0.7953072040080655,34,0.7636900686378194,16
1725,9665,0.8101885950923249,33,0.7301818572517034,11
1726,9667,0.8755439127929991,33,0.7805255241214633,12
1727,9668,0.8393060673553345,34,0.7872455635115818,9
1728,9670,0.8761511943913131,33,0.7982386006849933,10
1729,9671,0.880084481854031,41,0.7908581201109548,9
1730,9672,0.792506183484005,62,0.7597826938083885,16
1731,9673,0.7639341477894415,33,0.7466341825706821,10
1732,9674,0.8306742504970699,33,0.7243491124683852,17
1733,9675,0.9015829113436202,33,0.8080399189009717,10
1734,9676,0.8622441561948854,34,0.7784909591411454,10
1735,9677,0.8742473311576631,33,0.7792587052640221,14
1736,9679,0.8770443021096868,33,0.8117221029949135,12
1737,9680,0.8545294577511731,59,0.7671376594456631,19
1738,9681,0.8841545855418634,37,0.768732602280825,13
1739,9683,0.825831240367221,33,0.7617553515793003,13
1740,9684,0.8728982584231519,50,0.7725378669776448,10
1741,9685,0.8847061317841571,33,0.7738418602004111,13
1742,9686,0.8677750734957103,33,0.7218379991200963,27
1743,9687,0.852232621109617,31,0.7427676904312972,11
1744,9688,0.8889469628219702,90,0.8009432893417856,10
1745,9689,0.8349515612437641,45,0.7400657721246766,11
1746,9690,0.8909013205215113,34,0.766425160167799,13
1747,9691,0.8910755125189228,32,0.7878351374565387,15
1748,9692,0.8646343358246575,33,0.7936501780943717,11
1749,9693,0.8301585811733413,33,0.7573626491047137,14
1750,9694,0.8974379406209844,40,0.799162639689508,9
1751,9695,0.9057958341789523,34,0.7869623770691401,10
1752,9698,0.8933102166940315,32,0.7739998896248506,14
1753,9699,0.8954122582848284,39,0.8053373117063581,12
1754,9701,0.8427307578541661,34,0.7549675826952702,18
1755,9702,0.8636482535906537,33,0.7551359226020375,11
1756,9703,0.8577587548527608,33,0.7698418087323771,14
1757,9704,0.8893665601262202,32,0.8113016199189087,11
1758,9705,0.8861687485792908,33,0.8213965569010127,10
1759,9706,0.8648000400046053,34,0.7865288458871686,14
1760,9707,0.9073268011809267,31,0.8112062812035588,10
1761,9708,0.7792046803808648,34,0.7626321664816094,11
1762,9709,0.8251449077820626,33,0.7482352730270692,11
1763,9710,0.8918824136416608,60,0.8168791918370972,13
1764,9711,0.7640779990145996,32,0.7161465628881178,12
1765,9712,0.8318135277840681,34,0.7744208537736262,13
1766,9714,0.8043019160335187,38,0.7628389752355927,11
1767,9715,0.8601887106068752,33,0.7953050729559106,10
1768,9716,0.9245563258189606,32,0.8333961449102723,13
1769,9717,0.8862794197903902,34,0.7979066577813205,16
1770,9718,0.8636899159675933,34,0.7619847817010308,12
1771,9719,0.8350877374002383,33,0.7644478213473156,10
1772,9720,0.7383954483282515,50,0.7140627820521479,14
1773,9723,0.858355379471833,46,0.7843820627866134,10
1774,9725,0.8203906530685,34,0.7399697654198487,18
1775,9729,0.8429527764333491,33,0.7073532514013646,11
1776,9730,0.8747137579194805,34,0.7752219910013114,11
1777,9731,0.8311005067956643,33,0.7695972616729856,11
1778,9732,0.9139491898168938,33,0.7687321910129585,12
1779,9733,0.8409309689536071,34,0.7902424960836351,11
1780,9736,0.906430341759529,38,0.8129210866853032,10
1781,9737,0.8691916414403816,32,0.7954761117413927,13
1782,9738,0.8658628804815672,31,0.7579009048604124,16
1783,9739,0.8441228401100773,34,0.7624196542169708,10
1784,9740,0.8848482818447414,34,0.7592448489735923,10
1785,9741,0.7996294446769059,34,0.7513566936154186,14
1786,9742,0.8729867205262684,35,0.7769730159858181,9
1787,9743,0.8944705801713251,33,0.8153204125407423,16
1788,9744,0.83453215457665,36,0.7813908492375916,9
1789,9745,0.8260232167115429,33,0.7490385252101738,11
1790,9746,0.8660380063293586,34,0.7292310852373365,10
1791,9747,0.8858283330907613,48,0.7850524630096505,14
1792,9748,0.7475901570677608,34,0.7248561286131232,10
1793,9749,0.8619929869394276,34,0.7759844936953709,25
1794,9751,0.8329740503638985,33,0.7919966842953845,15
1795,9752,0.9157348999652206,33,0.8075026783128343,20
1796,9753,0.8452956866586627,33,0.7487497049151794,12
1797,9754,0.8364938409258103,42,0.7552837194930615,10
1798,9755,0.7932606468149641,32,0.7579081578465336,13
1799,9756,0.8311940422699613,46,0.7721866263660486,14
1800,9757,0.8540270540438525,33,0.7707902769932774,14
1801,9758,0.8289156871606098,33,0.7593624669646466,15
1802,9760,0.8694266985679635,34,0.7942916399989018,10
1803,9762,0.8830867531242466,34,0.8002063318505024,12
1804,9764,0.8972951733619836,38,0.8029941118749675,10
1805,9765,0.9037720119066845,33,0.7862609749761729,12
1806,9766,0.8783112052731854,33,0.8119070869561613,11
1807,9767,0.8913743737552623,35,0.7782841758489055,10
1808,9768,0.904575089416306,33,0.7864197387521694,10
1809,9769,0.8389345217998978,34,0.8037534633181669,13
1810,9771,0.8344920450233377,34,0.7381642034597586,12
1811,9772,0.8693314682914646,33,0.7878313239004047,15
1812,9773,0.8446864630825921,33,0.780740560425063,14
1813,9776,0.836378400317719,51,0.7672014964647954,9
1814,9778,0.8646132359983064,33,0.8087570877768464,10
1815,9779,0.8550177996213231,32,0.7934691790838573,11
1816,9780,0.8261980051814493,55,0.7573108727120339,15
1817,9781,0.9170462528346224,34,0.797978858902747,11
1818,9782,0.8573880811888528,33,0.7714668949330687,27
1819,9783,0.819451447976157,33,0.7586819459266468,12
1820,9785,0.7017390236323404,33,0.6948191673994701,13
1821,9786,0.9043232732529216,34,0.7899337495087688,11
1822,9787,0.9004242269359781,33,0.8214996932776077,13
1823,9788,0.892834075660505,32,0.781824672985638,16
1824,9789,0.8295917831354189,33,0.7577185691811247,14
1825,9790,0.8218546574063319,33,0.7663836538486153,10
1826,9792,0.8705512508782354,34,0.7800004800236983,13
1827,9793,0.9082649307962825,33,0.7972664166543939,25
1828,9795,0.8008772599668161,34,0.7167137819973673,12
1829,9796,0.8546301238250515,32,0.7713701849712138,12
1830,9797,0.8799529620567004,35,0.8001016320344096,16
1831,9799,0.8868041000606142,35,0.7796030165134369,15
1832,9801,0.858120177323939,34,0.7764455436475255,12
1833,9802,0.8616092388169002,38,0.789100629226004,9
1834,9803,0.8485819209443718,58,0.7599675419967871,10
1835,9805,0.8153467615701664,33,0.7650166286293945,11
1836,9806,0.8618381246753325,37,0.7831946082573962,13
1837,9807,0.8156502491572524,32,0.7497352567188595,10
1838,9808,0.8298208351579931,33,0.7357817537192142,16
1839,9809,0.8833472647717567,32,0.7991146142940858,10
1840,9810,0.8980000347551601,33,0.8056126226663434,15
1841,9812,0.8441168217266438,35,0.7473806087475284,10
1842,9813,0.8504059183798793,35,0.7748752639390482,19
1843,9815,0.8896310524423539,34,0.7957315912086071,11
1844,9816,0.880827400818585,33,0.7836335542552082,10
1845,9819,0.8468289211384834,35,0.7949641834542531,13
1846,9820,0.8522777578631444,33,0.7637438051094161,13
1847,9821,0.8565279882233974,34,0.7972909068241242,19
1848,9822,0.8973457515343793,33,0.8093919542522856,10
1849,9823,0.8556169033432142,33,0.7791811959845374,13
1850,9824,0.8924426932094052,34,0.7903701454339953,10
1851,9825,0.8844997272291132,33,0.7946697573543495,10
1852,9826,0.9080695180549252,34,0.8296987367497288,16
1853,9827,0.8856213362786554,32,0.8020730914466336,11
1854,9828,0.8793414271389361,33,0.798448538243377,19
1855,9829,0.8499455757187755,34,0.7560881124798573,9
1856,9831,0.8969585930938033,46,0.801449194675986,14
1857,9832,0.852630413504196,34,0.7938684823126759,13
1858,9833,0.8192175222848435,33,0.7685951181214027,9
1859,9834,0.9045672375810462,35,0.7943993251345003,13
1860,9835,0.8651128357628668,33,0.772463255317295,11
1861,9838,0.855483192445544,34,0.7937353736607484,11
1862,9839,0.8276764859555368,31,0.757056685673569,14
1863,9840,0.7573489583478932,32,0.7064970029104602,12
1864,9842,0.8223825192912317,33,0.7470280760892256,20
1865,9843,0.8082326372526123,32,0.7511347335540861,11
1866,9844,0.8946525993888234,33,0.769890312376351,18
1867,9845,0.858514453129171,59,0.7796251991154028,14
1868,9846,0.8788645537620112,33,0.7354326600181147,13
1869,9847,0.8174446277274156,32,0.7390409391611517,13
1870,9848,0.8595757181048334,34,0.7730892639817004,13
1871,9849,0.8231385528173218,33,0.7778220348759097,10
1872,9850,0.8428051002808957,33,0.7608750587893001,15
1873,9851,0.887463212944356,34,0.8012564942844962,10
1874,9852,0.892321265597193,55,0.8000921670584511,13
1875,9853,0.817941001639134,34,0.7520742763247232,10
1876,9854,0.8855665747250537,33,0.7863773433652104,13
1877,9855,0.8832668341410365,32,0.7760012926234409,20
1878,9856,0.899805791236616,32,0.8007429113140572,11
1879,9857,0.8690914113873796,33,0.7628060736372785,12
1880,9858,0.8306806083503527,33,0.7369225543981415,11
1881,9859,0.8156936367693068,33,0.7368397784838963,13
1882,9860,0.9256360536049274,32,0.8277284632882498,25
1883,9861,0.8882984960664051,39,0.7721603259576673,9
1884,9862,0.8528413107078888,34,0.778768156757009,10
1885,9864,0.8796088076219591,33,0.7599558831059567,15
1886,9870,0.8456566215869923,31,0.7680132651707829,10
1887,9871,0.8378976385350606,33,0.7410998774639979,17
1888,9872,0.8176196549412384,32,0.7627554285957844,10
1889,9873,0.8611084271101673,33,0.7840344940863302,18
1890,9874,0.877999871947446,33,0.7989539924522315,10
1891,9875,0.8373314668210008,36,0.7315713507122467,12
1892,9876,0.8852234535823655,34,0.7648527991553384,15
1893,9877,0.8836291387690475,32,0.797351587458493,13
1894,9878,0.8713586232148804,36,0.7912324264669957,9
1895,9879,0.8771818400680047,37,0.7847024194958214,12
1896,9881,0.8469101769236957,37,0.7625016809177656,13
1897,9883,0.8430624315402528,33,0.762997375190894,11
1898,9884,0.8806723590490987,33,0.789551865401108,12
1899,9885,0.8794391852282726,34,0.7876802918232657,13
1900,9888,0.8715597865421507,33,0.7765383343160464,15
1901,9889,0.8800121899293063,35,0.7689470149642526,11
1902,9890,0.8375399609208295,33,0.7629300514270198,10
1903,9891,0.8197146522162944,33,0.7663198308906876,10
1904,9892,0.8752446331520686,33,0.7977831336366616,10
1905,9893,0.8959734867428062,44,0.8048929142236142,12
1906,9894,0.7974247831779502,33,0.7423132962014775,15
1907,9895,0.8854394397157019,34,0.785076306119065,14
1908,9896,0.8439700179546042,34,0.764523002805571,10
1909,9897,0.8977481007313375,37,0.81894643689348,13
1910,9898,0.9046763628990343,34,0.8238951202305134,26
1911,9900,0.8426909051178466,71,0.7712382263366058,15
1912,9901,0.876374552599969,33,0.7947775987653269,10
1913,9903,0.8780158995595565,34,0.7800343740622131,12
1914,9904,0.8802324095162065,52,0.8110449890634497,10
1915,9905,0.8830204213294686,33,0.778334093488088,13
1916,9906,0.8440581505161924,34,0.752717640243852,10
1917,9907,0.8374027333305655,34,0.7289792832274609,14
1918,9908,0.8746923901246578,34,0.7903723440992666,17
1919,9909,0.9046205178760611,33,0.822429724026817,10
1920,9913,0.8232678826041744,34,0.7429764289988326,13
1921,9914,0.791137139873753,33,0.7270301920108128,11
1922,9915,0.8393329646533078,38,0.7391727637866812,10
1923,9917,0.8506265716357454,33,0.7551979923991549,14
1924,9918,0.8375361632690393,32,0.7488670622873049,13
1925,9920,0.8322632832538472,43,0.7881479923676773,14
1926,9923,0.8550762371330187,34,0.7536047622765607,12
1927,9925,0.8685227500794146,32,0.7876522866611477,11
1928,9926,0.8878939630075124,62,0.8116421156334188,15
1929,9927,0.9202107646722193,31,0.8105611563691779,13
1930,9928,0.8501458073893806,32,0.7635401442443345,16
1931,9929,0.7630373860508983,34,0.725476048573134,18
1932,9930,0.8749545742563102,60,0.7897147149826651,15
1933,9931,0.9134810386044896,42,0.7971753010335656,12
1934,9932,0.8865209976621513,33,0.7870900364236542,17
1935,9935,0.8787350881026251,34,0.8084154581813705,11
1936,9936,0.8715559721984351,31,0.7911055536181527,11
1937,9938,0.8847930221747589,33,0.7885671959770205,10
1938,9939,0.910293531120008,32,0.8119360400665212,11
1939,9940,0.8243013863282024,57,0.765385514568282,15
1940,9942,0.8860375306540813,30,0.8238696886747652,10
1941,9943,0.8387451478731848,32,0.7709877672503462,14
1942,9944,0.8364225611646543,33,0.778563258921047,11
1943,9945,0.8611967034458753,34,0.76139512497781,13
1944,9946,0.8483123136849667,33,0.748373759971942,16
1945,9948,0.879504787742887,32,0.7484723286170863,11
1946,9949,0.8491529731975253,32,0.7797229699121624,10
1947,9950,0.9151820360611815,33,0.7992424771415869,9
1948,9951,0.8749188514552841,32,0.7759293298759797,12
1949,9952,0.8405261731240058,33,0.7546903520503049,9
1950,9954,0.8973925689966193,34,0.7941886558233188,11
1951,9956,0.7918803318008572,32,0.7408871004695146,9
1952,9957,0.8596086646938477,30,0.7886827922741961,15
1953,9958,0.8512207763428841,33,0.767036132460112,10
1954,9959,0.8384583505692911,34,0.7458095699291482,9
1955,9960,0.8816692640625753,31,0.7851558869669975,10
1956,9961,0.8476221522551242,33,0.7637470585624577,12
1957,9963,0.7886641316778933,31,0.741575412936935,10
1958,9964,0.8815247204728011,34,0.8309813284975721,17
1959,9965,0.9078638232200402,32,0.7966353635598423,10
1960,9966,0.8840069141837312,32,0.7938239323392853,13
1961,9967,0.7760547006246177,33,0.7683316843870924,12
1962,9968,0.9090361755194435,34,0.8185487442952559,22
1963,9969,0.8335961956932534,32,0.7478911507672676,11
1964,9970,0.8342420377178323,34,0.7791191048335733,9
1965,9971,0.8993778333198899,33,0.7995865066588272,12
1966,9972,0.8812391983789536,33,0.7902610197484767,10
1967,9974,0.7709542711463427,33,0.7084317833175025,11
1968,9975,0.8513379323933832,34,0.7962957188034563,22
1969,9976,0.8495256903916425,33,0.7654279429876047,16
1970,9977,0.8567283450601773,36,0.7488143397171914,15
1971,9980,0.8264653216611144,33,0.75448108692393,15
1972,9981,0.8297269766606072,32,0.7651115077247495,14
1973,9982,0.7931024415253958,32,0.7081690818802098,10
1974,9983,0.8952670632830372,34,0.8161992942669517,11
1975,9984,0.8241612949274404,34,0.7803329038150654,11
1976,9985,0.7837804525505425,34,0.729638048099132,28
1977,9986,0.8048431734242937,33,0.7597157349888648,17
1978,9987,0.7766927720526065,34,0.7287336321034907,12
1979,9988,0.8873691604777852,32,0.8079760769889587,11
1980,9989,0.8144010779530281,34,0.7424297811929933,14
1981,9990,0.9118618399112893,34,0.8151733693776799,24
1982,9991,0.8759351189235272,33,0.7704399344554949,10
1983,9992,0.858712570223383,33,0.784297794822544,11
1984,9993,0.8634943366403796,33,0.7850678230830717,10
1985,9994,0.8143672123915076,50,0.7570836290340861,10
1986,9995,0.8518007828911545,47,0.7523684004448923,9
1987,9996,0.8731621960239376,39,0.7897838979052991,12
1988,9997,0.8671426817094996,35,0.7860385850208782,9
1989,9998,0.830683167811438,33,0.7396424055730695,10
1990,9999,0.8135705408617842,32,0.7538899433297113,12
1991,10000,0.8716536688087594,33,0.7857760732159511,13
1992,10001,0.8848294421893792,33,0.7939734506517173,11
1993,10002,0.9259770891773917,59,0.8373289590607902,24
1994,10003,0.8256131338017758,34,0.755788912757852,11
1995,10004,0.8774795774114945,34,0.796689532890523,17
1996,10005,0.9083717019471113,34,0.8229617457678349,9
1997,10006,0.8899872975990823,34,0.8014658655628382,12
1998,10007,0.8836869118948487,34,0.7885461281434467,12
1999,10008,0.8985463102790043,33,0.8036719868506814,10
